film,prod_team,dir_team,director,camera_team,prod_manage_team,depth,download_timeout,download_slot,download_latency,year,country
Magic in the Water,"Tony Allard,Christian Loubek,Karen Murphy,Matthew O'Connor,William Stevenson,Lisa Towers","Jack Hardy,Matthew O'Connor,Shirley-Anne Parsons,Jonathan Schneider,Danny Virtue",Rick Stevenson,"William R. Dalgleish,Pauline Heaton,Jill MacLauchlan,Andreas Poulsson,Trig Singer,Christopher Warren,A.J. Vesak",,3,180.0,13.33.87.143,0.15822505950927734,30 August 1995,"USA,Spain,Australia,Germany,Hungary,Japan,UK,Germany,Sweden"
Waxwork II: Lost in Time,"Nancy Paloian,Mario Sotela","Bob Keen,Paul Martin,Phil Robinson,Joseph Schultz",Anthony Hickox,"Russ Brandt,Richard Clabaugh,Erin-Bruce Cook,Troy Cook,Tim Day,Warren Eig,Tom Fraser,Brian Garbellini,Chris Godfrey,Peter Jensen,Lisa Michele Jones,Duane Journey,Jeff Journey,Mark Marcum,Eric Mayer,Roger Meilink,Linda Morgenstern,James Morton,John Nuler,Carlo Papica,Abram Perlstein,Linda Perry,Anthony Roush,Adam Santelli,Basil Schmidt,M. Phil Shearer,Bill Tunnicliffe,James D. Wickman",,3,180.0,13.33.87.143,0.1675112247467041,March 1992,"Belgium,Japan,USA,Germany,UK,Italy,Canada,Sweden,Norway,Greece,Spain"
My Name Is Joe,"Ulrich Felsberg,Rebecca O'Brien","David Gilchrist,Mark Murdoch,Michael Queen",Ken Loach,"Julie Bills,Alick Fraser,Jeremy Gee,Carl Hudson,Willie Kelly,Helmut Prein",,3,180.0,13.33.87.143,0.19078707695007324,15 May 1998,"France,Taiwan,Canada,Belgium,USA,USA,Switzerland,France,Switzerland,UK,Greece,Spain,UK,Italy,Mexico,Norway,Denmark,Germany,Estonia,Turkey,USA,Sweden,Poland,Hungary,Netherlands,Argentina,Czech Republic,New Zealand,Japan,Australia,New Zealand,Greece"
Bikini Drive-In,"Steve Armogida,John McCollister,Fred Olen Ray,John Lee Ray,Victoria Till,C. Scott Votaw,Jim Wynorski","Dan Katzman,C. Scott Votaw","Fred Olen Ray,Steve Latshaw","William Ambrico,Dan Golden,Scott Jensen,Eric H. Lasher,Todd W. Spencer,James H. Sweeney,Ted T.E. Tunney,Thomas Vozza",,3,180.0,13.33.87.143,0.4899740219116211,11 October 1995,USA
Kolya,"Eric Abraham,Ernst Goldschmidt,Jirí Jezek,Pavel Solc,Jan Sverák,Jan Jíra","Nikola Hejko,Slávek Horák,David Rauch",Jan Sverák,"Pavel Bebr,Jaroslav Betka,Viktor Bruna,Jan Carda,Ivan Ksandr,Vaclav Ksandr,Edita Leva,Frantisek Panocha,Petr Pazderka,Leopold Rozboud,Miroslav Soukup,Radek Stefan,Rene Vlk,Miroslav Vojkuvka,Zdenek Vávra,Jan Carda",,3,180.0,13.33.87.143,0.19836902618408203,15 May 1996,"Czech Republic,Italy,Canada,Japan,Iceland,Argentina,USA,Brazil,Sweden,Netherlands,Israel,Turkey,Singapore,Italy,Denmark,Portugal,Australia,Switzerland,Spain,Argentina,Poland,Taiwan,UK,Ireland,Japan,Mexico,Federal Republic of Yugoslavia,Germany,South Africa,France,Hungary,Finland,Slovenia,Austria,South Korea,Philippines,Poland,Germany,China,Japan"
Hidden Agenda,"John Daly,Eric Fellner,Derek Gibson,Rebecca O'Brien,Scott Millaney","Gay Brabazon,Julia Kennedy,Peter McAleese,Cilla Ware",Ken Loach,"Steve Alcorn,David Appleby,Steve Costello,David Crossman,Kieran Dempsey,Tony Devlin,Seamus 'Gary' Donoghue,Jeremy Gee,Jeremy Hiles,Angus Hudson,Fraser Lawson,Brian Livingstone,Dave Moore,Mickey Peerless,Alan Rank,Jonathan Sykes,Simon Werry,Nigel Willoughby",,3,180.0,13.33.87.143,0.12657594680786133,16 May 1990,"France,Canada,USA,USA,UK,Ireland,Netherlands,Portugal,France,Germany,Greece,Finland,Japan,Portugal"
Tai-Chi Master,"Bo-Chu Chui,Jet Li",,Woo-Ping Yuen,"Fengxiang Bao,Hon-Wing Chan,Wai-Nin Chan,Lap-kei Cheng,Yuen Man Fung,Tao Hai,Feng Hao,Shui-Fong Lui,Ying-Tat Luk,Kwok Kin Pun,Shaojun Qin,Wing-Chi Wong,Chi-tim Yeung,Yuk Wah Yuen,Laifu Zhang",,3,180.0,13.33.87.143,0.18400883674621582,18 November 1993,"Hong Kong,South Korea,Germany,Sweden,Germany,Japan,USA,Argentina,France,USA"
Godzilla vs. King Ghidorah,"Tomoyuki Tanaka,Shogo Tomiyama",Okihiro Yoneda,Kazuki Ohmori,,,3,180.0,13.33.87.143,0.18947410583496094,14 December 1991,"Japan,Portugal,Germany,Spain,USA"
Trial and Error,"Allen Alsobrook,Jane DeVries Cooper,Edward Lynn,Jonathan Lynn,Mary Parent,Gary Ross","Matt Rebenkoff,Matthew H. Rowland,Sharon Swab,Angela C. Tortu",Jonathan Lynn,"Carlos Arguello,Huston Beaumont,Cheli Clayton,Alan Cohen,Tony X. Deale,Frank Del Boccio,Ziad Doueiri,Allen D. Easton,Charlie Edwards,Stephen M. Foss,Steve Gold,Steve Hastings,Roger C. Johnson,Kevin J. Lang,Bob Leitelt,Willie Mann,Allen Mizrahi,Mike Moad,Tim Moore,Steven R. Morales,Juan Morse,Ralph Nelson,Randy Nolen,Les Percy,Jon Philion,Stephen Pizzo,Nabil Rahme,Alex Skvorzov,Charles Smith,Joseph D. Urbanczyk,Doug Wall,Kirby Washington,Eric Willis,Michael Dronge,Kurt E. Soderling",,3,180.0,13.33.87.143,0.16094517707824707,30 May 1997,"USA,Mexico,Germany,Iceland,Singapore,Poland,Australia,UK,Sweden,Netherlands,Hungary,Norway,Finland,Spain,Italy,Japan,South Korea,Portugal"
Skinner,"Mark Beychok,Tamar E. Glaser,Nelson I. Korchak,Jeff Pollon,James H. Rutt,Dan Sales,Brad Wyman","Michael A. Allowitz,Michael Stephen Ferrari",Ivan Nagy,Lesa-Ann Wyman,,3,180.0,13.33.87.143,0.17690181732177734,October 1993,"Italy,Netherlands,USA,Japan,USA,USA"
Mikey,"Peter Abrams,Sam Bernard,Stanley E. Foster,J.P. Guerin,Robert L. Levy,Edward L. McDonnell,Natan Zahavi","Sam Bernard,Steven Hollocker,Robert L. Levy",Dennis Dimster,"Robert Amses,Gary Anderton,Dave Babb,Wes Bloom,Jay Coolidge,Craig Corser,Paul Gyorgy,Michael L. Hall,Brian Harris,Bill Kohler,Mark Levey,Dennis H. Ranke,Dennis Scully,Mike Tofante,Jeff Topping,Mark E. Trembath,Mark Trengore,Elan Yaari,Claudell Young",,3,180.0,13.33.87.143,0.18918514251708984,March 1992,"Belgium,USA,Australia,Japan,Finland,Germany,Germany"
Rebels of the Neon God,"Sui Je Cheng,Li-Kong Hsu,Feng-Chyt Jiang",Lang-Tsung Yang,Ming-liang Tsai,Chun-Hua Hsia,,3,180.0,13.33.87.143,0.25539731979370117,December 1992,"Taiwan,Germany,Japan,Canada,USA,France,Italy,USA,Netherlands,Japan,Greece,France,Argentina,Norway,Czech Republic,Poland,Taiwan,USA,USA"
Another You,"Robert J. Anderson,Louis D'Esposito,Ziggy Steinberg,Allan Wertheim,Ted Zachary","Otie Brown,Louis D'Esposito,Sean Hobin,Liz Ryan",Maurice Phillips,"Steve Adcock,Ralph Brandofino,John C. Cole,Alan R. Disler,Brad Edmiston,John J. Ellingwood,Ken Fisher,Norman Glasser,Michael Guthrie,Simon Jayes,George Kohut,Gary Muller,Randy Nolen,Andrew Priestley,Marcia Reed,Bob Rose,Erich O. Rose,Alan Shultz,Jeffery J. Tufano,Elizabeth Ziegler",,3,180.0,13.33.87.143,0.1103203296661377,26 July 1991,"USA,Germany,Netherlands,Portugal,Hungary,Spain,Peru,Turkey,Japan,Australia,Sweden,Greece"
Rumpelstiltskin,"Nancy Paloian,Michael Prescott,Joe Ruby,Ken Spears","Michelle LeDoux,Paul Martin,Kevin Sullivan",Mark Jones,"Gavin Alcott,Ken Allen,Peter J. Bekes,Roberto 'Tito' Blasini,Lawrence A. Carpenter,Fred Chamberlain,Jeffrey R. Clark,Joe Clarke,Gilbert Elam,Michael S. Endler,Daniel H. Goldstein,Nathaniel Goodman,Steve Hagerman,Didier Koskas,Marc Margulies,Robert L. Matthews,Niles McElroy,Chris Milani,Max Neal,Ngoli Vukani Nyirenda,Richard Perez,Bradford Reed,Pierre Revillard,Chris J. Rossi,Red Sinclair,Kurt E. Soderling,Wayne Stroud,Lon Thompson,Eli Thopmson,Don Tomich,Daniel L. Turrett,Tory von Wolf,Phil Walker,Rick Weis,Mark W. Wilson,Sean Cohen",,3,180.0,13.33.87.143,0.20407581329345703,24 November 1995,"USA,Netherlands,Japan,UK,Germany,Hungary"
Buddy,"Stephanie Allain,Francis Ford Coppola,Fred Fuchs,Brian Henson,William Joyce,Steve Nicolaides,Elisabeth Seldes","Otie Brown,Cara Giallanza,Derek E. Johansen",Caroline Thompson,"Michael A. Chavez,Jeffrey Greeley,Barry Idoine,Mauriece Jacks Jr.,Chris Moseley,Dayton Nietert,Bill Pollock,Brad Rea,Zade Rosenthal,Victor Svimonoff,Tony Villalobos,Peter Wagner,Dan Ayers,Laurence Cropley,Thomas M. Dangcil,Valeska Difrieri,Frank Endewardt,Richard Kelley,Shane D. Kelly,Dana Kilgore,Dickinson H. Luke,Daniel C. McFadden",,3,180.0,13.33.87.143,0.18352913856506348,31 May 1997,"USA,USA,Australia,Finland,Sweden,Belgium,Portugal,Iceland,UK,Italy,France,Argentina,Japan,Greece"
Un Coeur en Hiver,"Raphaël Berdugo,Philippe Carcassonne,Jean-Louis Livi","Natalie Engelstein,Nils Hoffet,Frédéric Jardin,Yvon Rouvé",Claude Sautet,"Laurent Fleutot,Jean-Yves Freess,Jean-Michel Gageat,Michel Lefrançois,Denis Moncel,Richard Vidal",,3,180.0,13.33.87.143,0.13546180725097656,2 September 1992,"France,Belgium,South Korea,Denmark,UK,Netherlands,Finland,USA,Japan,Argentina,Sweden,Germany,Spain,Austria,Portugal,Australia,Poland,Hungary"
Kissed,"Dean English,Jessica Fraser,John Pozer,Lynne Stopkewich","Ingrid Dabringer,Jessica Fraser,Michael Gazetas,Peter Roeck",Lynne Stopkewich,"Graeme Ball,David Ballard,Rovin Basi,Dave Bouskill,Robert D. Bowers,Anthony Couture,Chris Cove,James Genn,Holly Gregory,Kharen Hill,Junichi Hosoi,Simon Jori,James Kantola,Isabelle MacCrimmon,Keith MacCrimmon,Scott MacDonald,Moniqua Malloy,George Margellos,Rod Mawson,Terry McEwen,John McIntosh,Hugh Meikle,Paula R. Montgomery,Eric Morin,Keith Mukai,Brian Pearson,Christopher Price,Ed 'Animal' Schulz,Adina Shore,Paul Sigurdson,Robert E. Simpson,Peter Skadsheim,Scott Smith,James Tocher,Brian Whittred",,3,180.0,13.33.87.143,0.10739612579345703,7 September 1996,"Canada,Canada,USA,France,Poland,Australia,Argentina,Germany,Switzerland,Turkey,UK,Portugal,France,Belgium,Norway,Netherlands,Hong Kong,Iceland,Hungary,South Korea,Canada,France"
Head Above Water,"Guy East,John M. Jacobsen,Maria M. Machado,Helen Pollak,Tristan Whalley,Lynne Whiteford,Jim Wilson","Trey Batchelor,Lee Cleary,Ken Paull",Jim Wilson,"Lee Ayrton,Eric Boyle,Alan R. Disler,Adam Geiger,Adam Gilmore,Dustin A. Huber,Robert Dan Kelley,Sarco Kirklian,Donald Kozma,Anastas N. Michos,David Norris,Bruce Pearn,Dennis Rice,Mike Schwake,Lorey Sebastian,Don Selsor,Patrick Shellenberger,Danny Williams,Bill Young,Brian Corbett",,3,180.0,13.33.87.143,0.09432601928710938,7 November 1996,"Norway,Italy,Spain,Portugal,Germany,Greece,Hungary,South Korea,Japan,USA,Canada,UK,Turkey,Mexico,Netherlands,Singapore,Finland,Argentina,Brazil,France"
The Big Swap,"Jenny Apps,Norman Brooking,Noel Crown,Niall Johnson,Emma Parker,Ian Scorer","Geoff Marriott,Dee Ryding",Niall Johnson,"Genevieve Atlas,Phillip Covell,Gordon Hickie,Geoff Holloway,James Holloway",,3,180.0,13.33.87.143,0.1031501293182373,12 June 1998,"UK,France,Belgium,Iceland,Peru,Germany"
Sonatine,"Masayuki Mori,Toshio Nabeshima,Kazuyoshi Okuyama,Ritta Saitô,Takio Yoshida",Toshihiro Tenma,Takeshi Kitano,"Takeshi Nakasu,Hitoshi Takaya",,3,180.0,13.33.87.143,0.3829030990600586,15 May 1993,"France,Australia,Japan,Italy,Canada,USA,Sweden,Netherlands,Finland,Spain,France,France,USA,Germany,Czech Republic,Sweden,South Korea,Denmark,Italy,Indonesia,Russia,Argentina,Russia,Norway"
Mother Night,"Leon Dudevoir,Keith Gordon,Mark Ordesky,Josette Perrotta,Linda Reisman,Ruth Vitale,Robert B. Weide","Pedro Gandol,Francine Langlois,Marie-Josée Leroux,Sébastien Pelland,Nathalie Tremblay",Keith Gordon,"Sylvain Bergevin,Mikey Bertrand,Christian Chabot,Rod Crombie,Attila Dory,Yves Drapeau,Nathalie Ermont,Gilles Fortier,Jacques Fortier,Alain Masse,Patrick McLaughlin,Jeff Nichol,Yves Ouimet,Dominique Ricard,Danny Rivard,Kenneth MacKenzie,Mathieu Price",,3,180.0,13.33.87.143,0.37808895111083984,14 August 1996,"Canada,USA,USA,UK,Poland,Australia,Spain,Denmark,Hungary,Sweden,Japan,Portugal,Germany"
Crime Story,"Man Keung Chan,Lam Chua,Leonard Ho,Kit Lai","Chan Hay Ben,Tat Wah Fok,Kam-Lik Fong,Yik-Chun Go,Chao Lo Kong,Kwok-Ho Lau,Mathew Tang,Fat Wan","Kirk Wong,Jackie Chan","Chi-Lap Chan,Kam-Chuen Chan,Man Po Cheung,Yuk Cheung Cheung,Kei Sheung Chow,Lam Chow,Lin Yau Chow,Sui Hung Chow,Wing Cheung Chow,Perry Ho,Tak-Cheung Hui,Yui Fai Lau,Tin Wai Lee,Chi Kwong Tsui,Wai-Keung Tung,Kam Wang Wan,Chi Ming Wong",,3,180.0,13.33.87.143,0.12812185287475586,24 June 1993,"Hong Kong,South Korea,Japan,Philippines,Switzerland,Germany,France,USA,France,Greece"
Savage Beach,Arlene Sidaris,"Mike Freedman,Christian Drew Sidaris",Andy Sidaris,"Marshall Adams,Gary Baum,Aaron Caughran,Joey Delpo,Vojislav Mikulic,Tom Schmieder",,3,180.0,13.33.87.143,0.15752911567687988,October 1989,"USA,West Germany,Turkey,Japan,Italy"
Schramm: Into the Mind of a Serial Killer,Manfred O. Jelinski,Franz Rodenkirchen,Jörg Buttgereit,Manfred O. Jelinski,,3,180.0,13.33.87.143,0.1403672695159912,  1993,"Germany,Canada,Spain,Japan,USA,Netherlands,France,USA"
Rhapsody in August,"Seikichi Iizumi,Mike Y. Inoue,Hisao Kurosawa,Toru Okuyama","Vittorio Dalle Ore,Takashi Koizumi,Naohito Sakai,Toru Tanaka,Okihiro Yoneda",Akira Kurosawa,"Yukio Choya,Hisanori Furukawa,Daizaburo Harada,Masahiko Hayashi,Hidehiro Igarashi,Miyanobu Inori,Hiroshi Ishida,Tadatoshi Kitagawa,Hiroyuki Kitazawa,Motonobu Kiyoku,Kenzo Masuda,Isamu Miwano,Makoto Sano,Takeji Sano,Tetsuo Sawada,Yoshinori Sekiguchi,Kazuo Shikayama,Shigeo Suzuki,Yukio Tanaka,Shintaro Tazaki,Hiromatsu Toyoyama,Satoshi Tsuyuki,Isao Yasui",,3,180.0,13.33.87.143,0.13120388984680176,  1991,"Mexico,France,Japan,Portugal,UK,Italy,Argentina,Germany,USA,Finland,USA,Turkey,Denmark,Sweden,Uruguay,Japan"
City of Industry,"Matthew Gayne,Frank K. Isaac,Evzen Kolar,Barr B. Potter,Ken Solarz","Carla Bowen,David Hallinan,Ernie F. Orsatti,Julian Wall",John Irvin,"Michael Alexonis,Lindy Alsobrooks,Thornton Bayliss Jr.,Jeffrey R. Clark,Marc Cohen,Paul Cuffee,June Delphina,Harold Groshon,Jay Herron,Toulouse Holliday,Victoria J. Lowe,William A. Lowman,Joe McKenzie,Meggins Moore,Christopher Moreman,Robert W. Morgenroth,Jason Newton,Michael K. O'Melia,Jane O'Neal,Ron Provenzano,John Reeves,Chris J. Rossi,David Thielhart,Miles Thomas,Christopher Tufty,Ethan Tyer,Ric Urbauer,Shaun Wheeler,Tom Wholey,Dennis K. Wilson,Rick Lamb",,3,180.0,13.33.87.143,0.5816986560821533,14 March 1997,"USA,Spain,Finland,France,UK,Belgium,Turkey,Sweden,Netherlands,Portugal,Australia,Japan,Iceland,Singapore,Norway,Germany,Switzerland,Austria,Hungary,Italy,Malaysia,Uruguay,Russia,Czech Republic"
Lawnmower Man 2: Beyond Cyberspace,"Keith Fox,Avram 'Butch' Kaplan,Steven A. Lane,John Marshall,Peter A. McRae,Robert Pringle,Edward Simons,Masao Takiyama,Clive Turner","Daniel Burns,Alan Brent Connell,Jeffrey M. Ellis,James M. Freitag,Spiro Razatos,Tyrone S. Walker,David Womark",Farhad Mann,"Stuart Abramson,Art Adams,Kent Alexander,Matthew E. Alper,Mike Amorelli,Jerry Antonetti,Greg Banta,William D. Barber,Derek Bartole,Leo Behar,Erik Bernstein,David Chase,Steve Chase,Kris Conde,Michael Condro,John J. Connor,John T. Connor,Ken Cottengim Jr.,Colin Crane,Dan Delgado,Jeff Durling,Ted Eachus,Chris Funk,Alex Funke,Anthony Gaudioz,Steve Gero,Taj Gombart,Bill Greenberg,Rick Guertin,Keith Hollingshead,Connie Holt,Mario A. Iocolano,Steve Iriguchi,Steve Irwin,Leonardo J. Jimenez,David Kaiser,Al Lieberman,Mark Marcum,Michael Martinez,Charles Tannie Mathews,Frank Mathews,Jeff Mathews,J. Steven Matzinger,Ronald W. McLeish,Roy A. McLeish,Keith Miceli,Rob Morey,Bob Munoz,Rudy Muñoz,Matthew Nelson,Hardy Ophuls,Steve Owen,Aaron Pazanti,Raymond M. Perosi,Lionel Portugal,Larry Potoker,Rick Rader,Raman Rao,Daryl 'Dazz' Reynolds,Randall Robinson,Steve Sass,Simon Scheeline,Ted Schelling,Michael Schuyler,Mark Scott,Sean Smith,Jerry Solomon,Jeff Stanman,James Sweet,Michael Talarico,Chris Thornton,Carlos M. Torres,Paul Wilkowsky,Donna Willinsky,Mark W. Wilson,Mark Wineman,Randall Ott",,3,180.0,13.33.87.143,0.16598868370056152,  1996,"Finland,Brazil,USA,UK,Netherlands,Netherlands,Poland,France,Spain,Australia,Japan"
Nuns on the Run,"Simon Bosanquet,George Harrison,Denis O'Brien,Michael White","David Brown,Neil Calder,Gus Maclean",Jonathan Lynn,"Sophie Baker,Neil Binney,John Field,Alan Grosch,Graham Hall,Simon Hume,Nick Pearson,Ray Potter,Terry Potter,Stuart Reid,Dave Ridout",,3,180.0,13.33.87.143,1.616821050643921,16 March 1990,"USA,USA,UK,Australia,West Germany,Ireland,Sweden,France,South Korea,Spain,Spain,Denmark,Philippines,Japan,Hungary"
Oscar and Lucinda,"Robin Dalton,Mark Turnbull,Timothy White","Clare Awdry,Caspar Campbell,Mark Egerton,Jane Griffin,John Martin,Noni Roy,Mark Turnbull",Gillian Armstrong,"Greg Allen,Chris Bailey,Ian Bird,Russell Boyd,Ray Brown,Peter Bushby,Campbell Drummond,Sally Eccleston,Terry Edland,Mark 'Rocky' Evans,Martin Fargher,Moses Fotofili,Bede Haines,Rob Hunter,Paul Kemp,Nigel Kirton,Philip Le Masurier,Rachel MacGregor,Iain Mathieson,Ian McMillan,Stephen Morley,Sam Newman,Ashley Palin,Alan Perez,Daniel Pront,Gary Romaine,Bill Ross,Marc Spicer,Ben Steel,Aron Walker,John Ward,Nick Watt,Steve Wells,Danny Young",,3,180.0,13.33.87.143,0.5726220607757568,31 December 1997,"USA,Australia,USA,UK,Ireland,Brazil,Sweden,South Africa,Iceland,Argentina,Portugal,Norway,Mexico,Germany,Portugal,Denmark,Japan,Finland,Greece,Colombia"
Maniac Cop 3: Badge of Silence,"W.K. Border,Larry Cohen,Michael Leahy,Joel Soisson","Steven Buhai,John Cameron,Chris Edmonds,Conte Mark Matal,Maria Melograne,Carla Rose Ponzio,Spiro Razatos",William Lustig,"Bryant L. Allen,John B. Aronson,Richard Clabaugh,Keith Coene,David A. Davidson,Gary Drew,David Elmore,Mike Flaningam,Bob Gorelick,Mark Gutterud,Cheddy D. Hart,John F. Hart,Greg Hewett,T.J. Hooker,Levie Isaacks,Kassa,Igor Meglic,Glen H. Narimatsu,Evan A. Nesbitt,Carol A. Ogihara,Eric 'Jetson' Pfoutz,John Priebe,Bill H. Roberts Jr.,Joaquin Sedillo,Joseph M. Setele,John A. Strubbe,Pat Swovelin,Melissa Toy,Wayne Trimble,Derek Wells",,3,180.0,13.33.87.143,0.11942005157470703,February 1993,"Germany,USA"
Son of the Pink Panther,"Tony Adams,Friend Michael Wells,Nigel Wooll","Valérie Aragües,Geoffrey Edwards,Laurent Herbiet,Gil Kenny,Terry Needham,Adam Somner,Michael Stevenson",Blake Edwards,"Mike Bartlett,Adam Biddle,Eric Bornes,Fred Brown,Peter Butler,Giles Christopher,Chuck Finch,Adam Greenberg,Graham Hall,Tino Hendes,Simon Hume,Burton Kuchera,Colin Manning,Billy Merrell,Darren Quinn,Mike Roberts,Jimmy Turrell",,3,180.0,13.33.87.143,0.14676809310913086,27 August 1993,"USA,Israel,Sweden,Finland,Croatia,Serbia,Denmark,Norway,Peru,Brazil,Hong Kong,Greece,Italy,France,UK,Argentina,Germany,Netherlands,Hungary,Spain,Japan,Sweden"
Hired to Kill,"Nina Andro,Isabelle Mastorakis,Nico Mastorakis,Aladdin Pojhan","Giannis Lapatas,Aristidis Nikoloudis,Melina Vassiliades","Nico Mastorakis,Peter Rader","T. Athanasopoulos,Adam Dale,Giorgos Garouniatis,Stelios Kalergis,Giorgos Koronetopoulos,Timos Koronetopoulos,Jack Luger,Grigoris Mavraoidogonas,Tass Michos,Melissa Moseley,Nikos Paizanos,Stavros Partheniadis,Mark Pickens,Argyris Theos,Andreas Tsamakis,Marilena Xanthou",,3,180.0,13.33.87.143,0.3683598041534424,28 April 1990,"South Korea,Australia,Japan,Portugal,USA,Germany,Italy"
I'll Be Home for Christmas,"Robin French,Justis Greene,David Hoberman,Tracey Trench","Natalie Baldner,Joan Cunningham,September Death,Steve Eathorne,Gregory Jacobs,David Ray,Michael Risoli,Gary Blair Smith,Pete Whyte",Arlene Sanford,"Eric Anderson,Tony Anderson,Dan Bennett,Hans Bjerno,Kevin Black,Peter G. Capadouca,Trey Clinesmith,Douglas Craik,Rick Dean,Kirk Greenberg,Trevor Holbrook,Peter Jensen,Mick Lipohar,Alan MacKinnon,Brian Marincic,Alan Markfield,Bill Molnar,Trip Morey III,Rob Morey,Jack Nagle,Alexandre Naufel,Robert L. O'Hara,Shinpei Otsuki,Raman Rao,Kim Ritz,Don Saari,Neil Seale,Brad Smith,Timothy Robin Spencer,Jeff Trebenski,Renee Treyball,Stewart Whelan,Don McCuaig",,3,180.0,13.33.87.143,0.18247389793395996,13 November 1998,"USA,Spain,Austria,Australia,Germany,New Zealand,Denmark,Iceland,Netherlands,Belgium,Brazil,Turkey,UK,Hungary,Japan,Argentina"
Masterminds,"Patti Allen,Floyd Byars,Robert Franklin Dudelson,Rich Heller,Matthew O'Connor,Michael O'Connor,David Saunders","Bonnie Benwick,Glenn Bottomley,Kathy Houghton,Lee Knippelberg,Matthew O'Connor,Robin Russell",Roger Christian,"Bob Akester,Geoff Baker,Kevin Black,Tom Fillingham,Glen Forrieter,Braden Haggerty,Cam Hayduk,Julian Keyzer,Duncan MacGregor,Kelly Mason,Klaus Melchior,Gregory Middleton,Bill Molnar,Kelly Moore,John Sanderson,Robert E. Simpson,Trig Singer,Thomas E. Watson,Curt Griebel,Oliver Hajdu",,3,180.0,13.33.87.143,0.16663289070129395,22 August 1997,"USA,South Korea,Iceland,Japan,Portugal,Italy,Norway,UK,Finland"
Jury Duty,"Yoram Ben-Ami,Steven L. Bernstein,Rich Heller,Peter M. Lenkov,Dessie Markovsky,Udi Nedivi,Emile Razpopov","Ellen Marie Blum,Ruth A. Redfern,Jerram A. Swartz",John Fortenberry,"James Barker,Brian Berlin,Kirk R. Gardner,Steve Harshfield,John Johnson,John Koth,Jason E. Lord,Gary Molyneux,David Namir,Azusa Ohno,George Palmer,Larry J. Richardson,Simon Scheeline,Jan Sears,Geza Sinkovics,Chuck Smith,R. Michael Stringer,Rich Sutherland,Robert Dog Thomas,Holly Walker,Ron Kunecke,Dylan Rush",,3,180.0,13.33.87.143,0.14462590217590332,12 April 1995,"USA,Australia,Sweden,Japan,Germany,Hungary,Italy,Spain"
Some Mother's Son,"Edward Burke,Patrick Farrelly,Arthur Lappin,Helen Mirren,Kate O'Callaghan,Jim Sheridan,Rod Stoneman,Pamala Yates","Mary Jo Andrews,Catherine Dunne,Ben Gibney,Mary Gough,Marcus Lynch,Michael Murray,Hannah Quinn,Kevin Westley",Terry George,"Paul Borg,Darryl Byrne,Ken Byrne,John Conroy,Paddy Corcoran,David Crann,Con Dempsey,Kieran Dempsey,Adrienne Dollard,Bill Dowling,William Doyle,Terry Edland,David Fitzgerald,Tim Fleming,Edward Hayes,Simon Hume,Malcolm Huse,Pascal Jones,Ciaran Kavanagh,Wayne Leach,Bill Levins,Dochy J. Lowe,Niall Mannion,Don Maton,Jimmy Merrigan,Denis Morel,Spencer Murray,Joe O'Byrne,Mickey O'Toole,Ron Osman,Vic Purcell,Luke Quigley,Barry Read,Danny Reilly,Brian Sheridan,Matt Skinner,Terry Stone,Des Whelan,George Whelan,Stewart Whelan",,3,180.0,13.33.87.143,0.1925520896911621,May 1996,"France,Finland,Canada,Ireland,Spain,Turkey,Norway,Argentina,Belgium,Canada,USA,Cyprus,Greece,Brazil,UK,South Africa,Germany,Hungary,Singapore,Sweden,Venezuela,Mexico,Switzerland,Australia,Colombia,New Zealand,Kuwait,Netherlands,South Korea,Portugal,Czech Republic"
The Flower of My Secret,"Agustín Almodóvar,Esther García","Marta Calvo,Covadonga R. Gamboa,Pedro Lazaga,Ana Muñoz",Pedro Almodóvar,"Enrique Bello,Marc Beneria,Joan Benet,Rafael Castro,Ignacio Charrabe,Antonio Gil,Ángel Granell,Mónica Hernández,Jean-Marie Leroy,Michael Levine,Carlos Miguel",,3,180.0,13.33.87.143,0.18683815002441406,22 September 1995,"Spain,France,Greece,USA,Portugal,UK,Switzerland,Denmark,Germany,Hungary,Sweden,USA,Australia,Italy,Japan,Finland,Argentina,Uruguay,Mexico,Greece,Portugal,Taiwan"
